"","gene_id","Locus_tag","norm_count","raw_count","BW25113_GSE73673","BW25113_GSE85914"
"359","insF1","b0372",5.25484417810559,5,1,1
"360","insE1","b0373",14.7135636986956,14,1,1
"361","yaiV","b0375",0.0473682732137578,1,1,1
"362","ampH","b0376",13.2570210178775,15.5,1,1
"363","sbmA","b0377",28.6399618215199,35,1,1
"364","yaiW","b0378",12.7555187145896,18,1,1
"365","yaiY","b0379",2.19667421766975,4,1,1
"366","yaiZ","b0380",28.9253271161876,28,1,1
"367","ddlA","b0381",61.9310167912566,69.5,1,1
"368","iraP","b0382",61.7185182499042,64,1,1
"369","phoA","b0383",24.1982614151285,36,1,1
"370","psiF","b0384",105.646052116529,101,1,1
"371","yaiC","b0385",1.00512670826461,14.5,1,1
"372","proC","b0386",67.3330578895721,65.5,1,1
"373","yaiI","b0387",40.1046905552614,44,1,1
"374","aroL","b0388",92.5465311583976,89.5,1,1
"375","yaiA","b0389",214.286202528422,226,1,1
"376","aroM","b0390",16.5801770781799,64,1,1
"377","yaiE","b0391",144.105277727572,140,1,1
"378",NA,"b0392",0.191856916181622,5,1,NA
"379","rdgC","b0393",37.2755425944545,48,1,1
"380","mak","b0394",4.98117196278341,10,1,1
"381","araJ","b0396",11.8124693943207,17.5,1,1
"382","sbcC","b0397",13.1563611694116,23.5,1,1
"383","sbcD","b0398",14.3514756108565,18.5,1,1
"384","phoB","b0399",4.83727927564719,9,1,1
"385","phoR","b0400",5.52036321430907,13,1,1
"386","brnQ","b0401",52.074913754931,75.5,1,1
"387","proY","b0402",16.5934773155575,33.5,1,1
"388","malZ","b0403",16.1525988179988,24.5,1,1
"389","acpH","b0404",18.4940773296017,20,1,1
"390","queA","b0405",11.7264461480804,16.5,1,1
"391","tgt","b0406",51.8691957205366,58,1,1
"392","yajC","b0407",208.139197726195,199,1,1
"393","secD","b0408",33.6218753371754,128,1,1
"394","secF","b0409",75.2575017623348,99,1,1
"395","yajD","b0410",135.499493972844,138.5,1,1
"396","tsx","b0411",30.6157676401945,44.5,1,1
"397","yajI","b0412",59.4418166005888,71.5,1,1
"398","nrdR","b0413",195.516176597312,187,1,1
"399","ribD","b0414",110.713581559747,130.5,1,1
"400","ribE","b0415",120.146196864125,123.5,1,1
"401","nusB","b0416",6.69387929740871,15.5,1,1
"402","thiL","b0417",16.9177961330954,57.5,1,1
"403","pgpA","b0418",17.5328427039301,21.5,1,1
"404","yajO","b0419",197.881168047741,220,1,1
"405","dxs","b0420",95.4975762961912,141,1,1
"406","ispA","b0421",157.350064533664,167.5,1,1
"407","xseB","b0422",183.441430089099,176,1,1
"408","thiI","b0423",67.455984497622,82.5,1,1
"409","yajL","b0424",27.5146628190041,30,1,1
"410","panE","b0425",100.410458662571,110.5,1,1
"411","yajQ","b0426",49.7552669920331,55.5,1,1
"412","yajR","b0427",5.61162330151954,72,1,1
"413","cyoE","b0428",33.7020551496964,33.5,1,1
"414","cyoD","b0429",19.5246216239764,20.5,1,1
"415","cyoC","b0430",135.099581708048,142,1,1
"416","cyoB","b0431",103.654084865351,126.5,1,1
"417","cyoA","b0432",333.060551840258,327,1,1
"418","ampG","b0433",6.56633851640237,11.5,1,1
"419","yajG","b0434",129.317131010443,124.5,1,1
"420","bolA","b0435",101.663587132395,102.5,1,1
"421","tig","b0436",272.078256755622,375,1,1
"422","clpP","b0437",134.854135810626,173.5,1,1
"423","clpX","b0438",315.868054600292,485.5,1,1
"424","lon","b0439",226.156757386787,390,1,1
"425","hupB","b0440",254.946002140639,257,1,1
"426","ppiD","b0441",295.44964812796,453,1,1
"427","ybaV","b0442",5.19912420896272,16,1,1
"428","fadM","b0443",33.3693215818149,38,1,1
"429","queC","b0444",9.56084222682216,11.5,1,1
"430","ybaE","b0445",11.4436635989502,23.5,1,1
"431","cof","b0446",79.3955153626081,77,1,1
"432","ybaO","b0447",11.608025465046,12,1,1
"433","mdlA","b0448",7.09681646774074,13,1,1
"434","mdlB","b0449",2.26981247290115,6.5,1,1
"435","glnK","b0450",6.31780407098806,6.5,1,1
"436","amtB","b0451",1.20685258001869,6,1,1
"437","tesB","b0452",37.9532987653946,38.5,1,1
"438","ybaY","b0453",375.409031546201,362,1,1
"439","ybaZ","b0454",29.0695177812396,32,1,1
"440","ffs","b0455",5.25484417810559,5,NA,1
"441","ybaA","b0456",7.13107386307105,15.5,1,1
"442","ylaB","b0457",42.891030502598,51,1,1
"443","ylaC","b0458",48.415618848392,47.5,1,1
"444","maa","b0459",42.6589743890828,42.5,1,1
"445","hha","b0460",290.115362860474,278,1,1
"446","tomB","b0461",206.659268886686,200,1,1
"447","acrB","b0462",40.5104929856414,101.5,1,1
"448","acrA","b0463",100.164750471584,123,1,1
"449","acrR","b0464",6.42996778971802,32.5,1,1
"450","mscK","b0465",13.5715794660352,35.5,1,1
"451","ybaM","b0466",3.69038198193526,4,1,1
"452","priC","b0467",7.02077052439229,10.5,1,1
"453","ybaN","b0468",81.568505443671,81,1,1
"454","apt","b0469",38.6871551601135,44.5,1,1
"455","dnaX","b0470",170.717398587235,198,1,1
"456","ybaB","b0471",275.497727619869,267,1,1
"457","recR","b0472",120.682326902803,146.5,1,1
"458","htpG","b0473",460.43005286256,539.5,1,1
"459","adk","b0474",92.1079100073618,116.5,1,1
"460","hemH","b0475",15.4389051085904,62.5,1,1
"461","aes","b0476",2.24404249088351,5,1,1
"462","gsk","b0477",37.0494282829426,41.5,1,1
"463","ybaL","b0478",26.3410481688636,39,1,1
"464","fsr","b0479",8.71411880366526,15.5,1,1
"465","ushA","b0480",35.3924956737032,49.5,1,1
"466","ybaK","b0481",5.63855801046883,14.5,1,1
"467","ybaP","b0482",30.8253134342016,37.5,1,1
"468","ybaQ","b0483",64.7425029060509,66,1,1
"469","copA","b0484",18.9238053462468,55.5,1,1
"470","glsA","b0485",23.6411740492805,59,1,1
"471","ybaT","b0486",25.267681291678,124,1,1
"472","cueR","b0487",87.5901450743933,91,1,1
"473","ybbJ","b0488",92.5725093542404,104,1,1
"474","qmcA","b0489",83.5562666352566,104.5,1,1
"475","fetA","b0490",50.8542000566996,61,1,1
"476","fetB","b0491",10.7752073924147,16.5,1,1
"477","ybbN","b0492",223.923189265634,227,1,1
"478","ybbO","b0493",111.325125480076,137.5,1,1
"479","tesA","b0494",60.121062661108,65.5,1,1
"480","ybbA","b0495",30.8498190081143,37,1,1
"481","ybbP","b0496",12.5835084783873,23,1,1
"482","rhsD","b0497",5.54078775555549,12,1,1
"483","ybbC","b0498",1.074652972228,1.5,1,1
"484",NA,"b0499",0.285943577449901,7,1,NA
"485",NA,"b0500",0.142104819641273,3,1,NA
"486",NA,"b0502",0.0479642290454056,2,1,NA
"487","mnmH","b0503",7.02315434771888,11,1,1
"488","allS","b0504",7.40415012256158,8,1,1
"489","allA","b0505",1.05096883562112,1,1,1
"490","allR","b0506",26.3941314631414,28,1,1
"491","gcl","b0507",2.65895393949202,30,1,1
"492","hyi","b0508",2.13791084302629,3.5,1,1
"493","glxR","b0509",0.561457589594613,1.5,1,1
"494","ybbW","b0511",0.040849082492843,1,1,1
"495","allB","b0512",4.75304389690191,5,1,1
"496","ybbY","b0513",6.32949715033358,6.5,1,1
"497","glxK","b0514",0.566333500303402,1.5,1,1
"498","allE","b0515",19.5041970827299,20,1,1
"499","allC","b0516",31.2404220168917,34.5,1,1
"500","allD","b0517",0.0236841366068789,0.5,1,1
"501","fdrA","b0518",0.0119910572613514,0.5,1,1
"502","ylbF","b0520",2.12591978576494,3,1,1
"503","ybcF","b0521",0.0119910572613514,0.5,1,1
"504","purK","b0522",15.906637353958,18,1,1
"505","purE","b0523",43.9269741670715,52.5,1,1
"506","lpxH","b0524",17.1218694886342,25.5,1,1
"507","ppiB","b0525",1617.60443435087,1542.5,1,1
"508","cysS","b0526",80.3603816555977,203,1,1
"509","ybcI","b0527",0.371722775101893,10.5,1,1
"510","ybcJ","b0528",3.20027478007711,4,1,1
"511","folD","b0529",98.7155847261052,103,1,1
"512","sfmA","b0530",0.21315722946191,6.5,1,1
"513","sfmC","b0531",0.0359731717840542,1,1,1
"514","sfmD","b0532",0.0710524098206367,1.5,1,1
"515","sfmH","b0533",0.0119910572613514,0.5,1,1
"516","sfmF","b0534",0,0,1,1
"517","sfmZ","b0535",1.05096883562112,1,1,1
"518","argU","b0536",67.2620054797515,64,NA,1
"519","intD","b0537",30.5802189392445,32.5,1,1
"520",NA,"b0539",0.407695946885948,11,1,NA
"521","insE1","b0540",11.0351727740217,10.5,1,1
"522","insF1","b0541",3.67839092467391,3.5,1,1
"523",NA,"b0542",0.0239821145227028,1,1,NA
"524","emrE","b0543",3.15290650686335,3,1,1
"525","ybcK","b0544",0.119910572613514,3.5,1,1
"526","ybcL","b0545",2.12236221248866,2.5,1,1
"527","ybcM","b0546",40.0789205732437,41,1,1
"528","ybcN","b0547",0.107919515352163,3,1,1
"529","ninE","b0548",0.573448646855964,2,1,1
"530","ybcO","b0549",1.05096883562112,1,1,1
"531","rusA","b0550",0.0119910572613514,0.5,1,1
"532","quuD","b0551",0.525484417810559,0.5,1,1
"533","insH1","b0552",98.2655861305745,93.5,1,1
"534",NA,"b0553",0.53103807240696,17,1,NA
"535","essD","b0554",1.96451953711368,13.5,1,1
"536","rrrD","b0555",1.58844431069303,2,1,1
"537","rzpD","b0556",4.21586639974582,4.5,1,1
"538","borD","b0557",122.458293891107,117,1,1
"539","ybcV","b0558",6.41373252907887,10,1,1
"540","ybcW","b0559",3.15290650686335,3,1,1
"541","nohD","b0560",0.597430761378667,2.5,1,1
"542",NA,"b0561",0,0,1,NA
"543",NA,"b0562",0.0473682732137578,1,1,NA
"544",NA,"b0563",0,0,1,NA
"545","appY","b0564",3.18887967864741,4.5,1,1
"546","ompT","b0565",1560.35657650147,1617.5,1,1
"547","envY","b0566",17.5977837464867,121,1,1
"548","ybcH","b0567",5.82829282496155,7,1,1
"549","nfrA","b0568",11.7738144212942,15.5,1,1
"550","nfrB","b0569",9.01493326776518,11.5,1,1
"551","cusS","b0570",19.4788966307747,20,1,1
"552","cusR","b0571",13.7105590921199,15,1,1
"553","cusC","b0572",54.1861686582268,53,1,1
"554","cusF","b0573",100.367523801817,95.5,1,1
"555","cusB","b0574",22.165082094471,23,1,1
"556","cusA","b0575",4.85190700777356,7.5,1,1
"557","pheP","b0576",14.2720166817145,15.5,1,1
"558","ybdG","b0577",9.16106519074517,14,1,1
"559","nfsB","b0578",148.366471681498,148.5,1,1
"560","ybdF","b0579",93.3896881381789,99,1,1
"561","ybdJ","b0580",18.699848399259,24,1,1
"562","ybdK","b0581",286.19510120144,280.5,1,1
"563","insL1","b0582",10.0552563482213,11,1,1
"564","entD","b0583",71.465880822236,68,1,1
"565","fepA","b0584",222.174852873075,296,1,1
"566","fes","b0585",113.956791772506,170,1,1
"567","entF","b0586",197.434848316055,445,1,1
"568","fepE","b0587",3.07957961447841,56,1,1
"569","fepC","b0588",50.5304415106431,50,1,1
"570","fepG","b0589",58.2730504078291,66.5,1,1
"571","fepD","b0590",50.6143789114725,53,1,1
"572","entS","b0591",19.20338261863,25.5,1,1
"573","fepB","b0592",156.89413293908,158.5,1,1
"574","entC","b0593",171.488526474179,194.5,1,1
"575","entE","b0594",247.19213485285,300.5,1,1
"576","entB","b0595",142.712419963262,186,1,1
"577","entA","b0596",248.86228782023,296.5,1,1
"578","entH","b0597",56.1591305655395,74.5,1,1
"579","cstA","b0598",15.4894797701777,81.5,1,1
"580","ybdH","b0599",5.18501993622638,15.5,1,1
"581","ybdL","b0600",11.7405230507526,15.5,1,1
"582","ybdM","b0601",22.6431982390678,22.5,1,1
"583","ybdN","b0602",7.9770028135859,10,1,1
"584","ybdO","b0603",2.14930594445599,3,1,1
"585","dsbG","b0604",45.7531175213027,44.5,1,1
"586","ahpC","b0605",1239.36805151431,1187,1,1
"587","ahpF","b0606",242.711977135202,637.5,1,1
"588","uspG","b0607",343.26942573237,342,1,1
"589","ybdR","b0608",12.0544126412366,36,1,1
"590","rnk","b0610",11.7045498789685,15.5,1,1
"591","rna","b0611",126.631875736772,132.5,1,1
"592","citT","b0612",1.05309093731002,15,1,1
"593","citG","b0613",0.0119910572613514,0.5,1,1
"594","citX","b0614",0.040849082492843,1,1,1
"595","citF","b0615",0.0119910572613514,0.5,1,1
"596","citE","b0616",0,0,1,1
"597","citD","b0617",0,0,1,1
"598","citC","b0618",0.0204245412464215,0.5,1,1
"599","citA","b0619",6.4242336967611,8.5,1,1
"600","citB","b0620",20.5538475809185,21,1,1
"601","dcuC","b0621",10.2447294410763,17,1,1
"602","pagP","b0622",4.78931504660178,6,1,1
"603","cspE","b0623",630.12686936468,601,1,1
"604","flc","b0624",23.8125877577233,26,1,1
"605","tatE","b0627",152.437849438276,146,1,1
"606","lipA","b0628",63.53989452941,88.5,1,1
"607","ybeF","b0629",4.98000790984849,23,1,1
"608","lipB","b0630",25.2232520549068,24,1,1
"609","ybeD","b0631",97.2758909186926,94,1,1
"610","dacA","b0632",95.9541757336946,121,1,1
"611","rlpA","b0633",40.2691620681416,58.5,1,1
"612","mrdB","b0634",15.3249178380153,43.5,1,1
"613","mrdA","b0635",27.1264979682812,37,1,1
"614","rlmH","b0636",13.7647175693066,15.5,1,1
"615","rsfS","b0637",157.68617442566,151,1,1
"616","cobC","b0638",12.601757071881,23,1,1
"617","nadD","b0639",188.696274267204,180.5,1,1
"618","holA","b0640",100.727255519657,108,1,1
"619","lptE","b0641",102.209496091452,103.5,1,1
"620","leuS","b0642",93.6075337179028,233,1,1
"621","ybeL","b0643",255.66546557632,273,1,1
"622","ybeQ","b0644",1.46290898588487,37,1,1
"623","ybeR","b0645",0,0,1,1
"624","djlB","b0646",0.525484417810559,0.5,1,1
"625","ybeT","b0647",1.07139337686754,1.5,1,1
"626","ybeU","b0648",2.12236221248866,2.5,1,1
"627","djlC","b0649",1.09893306466652,2.5,1,1
"628","hscC","b0650",3.74944333449455,5,1,1
"629","rihA","b0651",34.7432451992361,34.5,1,1
"630","gltL","b0652",15.8870797817953,18,1,1
"631","gltK","b0653",13.9468045023571,20,1,1
"632","gltJ","b0654",7.95331867697902,9,1,1
"633","gltI","b0655",343.872779323237,343,1,1
"634","insH1","b0656",98.7233684081947,120.5,1,1
"635","lnt","b0657",63.3579065688008,69.5,1,1
"636","ybeX","b0658",76.9027129609507,87.5,1,1
"637","ybeY","b0659",182.035569694847,193,1,1
"638","ybeZ","b0660",402.854159029695,443,1,1
"639","miaB","b0661",57.7299590667765,115.5,1,1
"640","ubiF","b0662",16.2921390538162,33,1,1
"641","glnX","b0664",30.4780962330124,29,NA,1
"642","glnV","b0665",45.191659931708,43,NA,1
"643","metU","b0666",37.8348780823602,36,NA,1
"644","glnW","b0668",42.0387534248447,40,NA,1
"645","glnU","b0670",59.9052236304037,57,NA,1
"646","leuW","b0672",63.058130137267,60,NA,1
"647","metT","b0673",138.727886301987,132,NA,1
"648","asnB","b0674",36.2069579493774,81.5,1,1
"649","umpH","b0675",95.5704619013314,114.5,1,1
"650","nagC","b0676",107.633290254125,125,1,1
"651","nagA","b0677",46.1530666143051,76.5,1,1
"652","nagB","b0678",35.1556543076344,44.5,1,1
"653","nagE","b0679",8.55627612829029,24,1,1
"654","glnS","b0680",179.626884831554,217.5,1,1
"655","chiP","b0681",1.50662901155247,12.5,1,1
"656","chiQ","b0682",4.20387534248447,4,1,1
"657","fur","b0683",170.256951370621,162,1,1
"658","fldA","b0684",39.2404078509061,107.5,1,1
"659","ybfE","b0685",4.03116178045948,26,1,1
"660","ybfF","b0686",42.5903420588669,57.5,1,1
"661","seqA","b0687",641.25677868513,614,1,1
"662","pgm","b0688",72.0313837626526,149.5,1,1
"663","ybfP","b0689",0.694434402378332,17,1,1
"664",NA,"b0691",0.284209639282547,6,1,NA
"665","potE","b0692",0.596536827631195,2,1,1
"666","speF","b0693",1.14570538204863,3,1,1
"667","kdpE","b0694",36.7839092467391,35,1,1
"668","kdpD","b0695",10.8934021885744,19,1,1
"669","kdpC","b0696",14.83198438173,16.5,1,1
"670","kdpB","b0697",0.620220964238074,2.5,1,1
"671","kdpA","b0698",0.0612736237392646,1.5,1,1
"672","ybfA","b0699",17.3409857877484,16.5,1,1
"673","rhsC","b0700",6.05567141028025,35.5,1,1
"674","ybfB","b0702",3.15290650686335,3,1,1
"675",NA,"b0703",0.142104819641273,3,1,NA
"676","ybfC","b0704",3.19375558935619,4,1,1
"677",NA,"b0705",0.0473682732137578,1,1,NA
"678","ybfD","b0706",1.08694200740517,2,1,1
"679","ybgA","b0707",717.811714729223,683,1,1
"680","phr","b0708",35.5955222769894,43,1,1
"681","dtpD","b0709",2.52825213016605,11,1,1
"682","ybgI","b0710",30.0955836039268,34,1,1
"683","ybgJ","b0711",15.3272297207135,44.5,1,1
"684","ybgK","b0712",64.1053353954309,98,1,1
"685","ybgL","b0713",28.8217237448416,47.5,1,1
"686","nei","b0714",6.2776954646606,19,1,1
"687","abrB","b0715",4.94251698975694,9.5,1,1
"688","ybgO","b0716",0.0719463435681084,3,1,1
"689","ybgP","b0717",1.074652972228,1.5,1,1
"690","ybgQ","b0718",0.585439704117316,3,1,1
"691","ybgD","b0719",1.06295989288247,1.5,1,1
"692","gltA","b0720",770.55508469069,762.5,1,1
"693","sdhC","b0721",162.237266969334,165.5,1,1
"694","sdhD","b0722",50.4701882464205,48.5,1,1
"695","sdhA","b0723",161.992172474377,157.5,1,1
"696","sdhB","b0724",45.2390282049218,44,1,1
"697","sucA","b0726",121.704375942128,148,1,1
"698","sucB","b0727",99.0450048525623,115.5,1,1
"699","sucC","b0728",107.312051248779,129.5,1,1
"700","sucD","b0729",100.897252423005,120,1,1
"701","mngR","b0730",8.78159556175973,30,1,1
"702","mngA","b0731",0.143892687136217,4,1,1
"703","mngB","b0732",4.8927560902664,8.5,1,1
"704","cydA","b0733",262.69920289929,471.5,1,1
"705","cydB","b0734",70.9948294954648,313,1,1
"706","ybgE","b0735",5.82921394344067,65,1,1
"707","ybgC","b0736",35.3627007417602,170.5,1,1
"708","tolQ","b0737",19.3032749752323,38,1,1
"709","tolR","b0738",22.3701219795772,29.5,1,1
"710","tolA","b0739",12.6617123581877,26,1,1
"711","tolB","b0740",1416.29005985757,1374,1,1
"712","pal","b0741",407.957896181603,405.5,1,1
"713","ybgF","b0742",199.054280042283,348.5,1,1
"714","lysT","b0743",9346.2658551786,8893,NA,1
"715","valT","b0744",588.542547947826,560,NA,1
"716","lysW","b0745",2477.13354555897,2357,NA,1
"717","valZ","b0746",209.142798288602,199,NA,1
"718","lysY","b0747",844.978943839378,804,NA,1
"719","lysZ","b0748",809.24600342826,770,NA,1
"720","lysQ","b0749",745.136904455372,709,NA,1
"721","nadA","b0750",9.72676698371759,40,1,1
"722","pnuC","b0751",129.22544675573,145,1,1
"723","zitB","b0752",41.0601655221556,70,1,1
"724","ybgS","b0753",314.362229098193,302,1,1
"725","aroG","b0754",1163.32306992398,1162,1,1
"726","gpmA","b0755",1792.96842983432,1870,1,1
"727","galM","b0756",196.879445846762,789,1,1
"728","galK","b0757",118.410166862853,153,1,1
"729","galT","b0758",17.6015112904241,22,1,1
"730","galE","b0759",102.775829591755,105,1,1
"731","modF","b0760",80.909729456176,89,1,1
"732","modE","b0761",52.250787451211,56,1,1
"733","acrZ","b0762",95.1846259672792,93,1,1
"734","modA","b0763",8.4458459584419,21,1,1
"735","modB","b0764",9.5977290084037,125.5,1,1
"736","modC","b0765",6.62507851875501,88,1,1
"737","ybhA","b0766",20.5866977687903,49,1,1
"738","pgl","b0767",184.464281375654,186.5,1,1
"739","ybhD","b0768",4.90553261577239,46,1,1
"740","ybhH","b0769",0,0,1,1
"741","ybhI","b0770",0.0204245412464215,0.5,1,1
"742","ybhJ","b0771",0.586758041549823,2,1,1
"743","ybhC","b0772",48.16682268134,53,1,1
"744","ybhB","b0773",208.357348489185,204.5,1,1
"745","bioA","b0774",25.8582903308333,59,1,1
"746","bioB","b0775",184.593556094827,192.5,1,1
"747","bioF","b0776",21.6580911456578,48,1,1
"748","bioC","b0777",10.3394659875038,17,1,1
"749","bioD","b0778",22.4180862086227,30.5,1,1
"750","uvrB","b0779",46.2333115352755,68.5,1,1
"751","ybhK","b0780",4.41259915948716,21,1,1
"752","moaA","b0781",125.207396258554,122,1,1
"753","moaB","b0782",406.904805244293,393.5,1,1
"754","moaC","b0783",44.5244049284502,52,1,1
"755","moaD","b0784",19.1812423009298,26.5,1,1
"756","moaE","b0785",16.4720049127365,32.5,1,1
"757","ybhL","b0786",649.541675274605,633,1,1
"758","ybhM","b0787",6.52589624780884,36,1,1
"759","ybhN","b0788",21.1377973954567,22.5,1,1
"760","clsB","b0789",62.2230003323502,66.5,1,1
"761","ybhP","b0790",58.5566004649377,62.5,1,1
"762","ybhQ","b0791",14.7952618636813,16,1,1
"763","ybhR","b0792",16.0283357940665,22,1,1
"764","ybhS","b0793",14.8793526549438,17.5,1,1
"765","ybhF","b0794",36.3661011897571,49.5,1,1
"766","ybhG","b0795",24.320808662607,39,1,1
"767","ybiH","b0796",34.5445534413683,42,1,1
"768","rhlE","b0797",22.035050120147,32.5,1,1
"769","ybiA","b0798",3.80093817215244,6.5,1,1
"770","dinG","b0799",18.715713169426,25.5,1,1
"771","ybiB","b0800",74.3775125505713,78,1,1
"772","ybiC","b0801",213.326935719942,233.5,1,1
"773","ybiJ","b0802",20.849154343715,27,1,1
"774","ybiI","b0803",14.3799361970667,19,1,1
"775","ybiX","b0804",89.0437079760532,92,1,1
"776","fiu","b0805",509.097831806796,494.5,1,1
"777","mcbA","b0806",38.4083267292162,38,1,1
"778","rlmF","b0807",29.1534551820691,34,1,1
"779","ybiO","b0808",10.8977546398932,22.5,1,1
"780","glnQ","b0809",189.842846618337,184,1,1
"781","glnP","b0810",142.95101236862,148.5,1,1
"782","glnH","b0811",2084.07544524005,2010,1,1
"783","dps","b0812",10112.9039007385,9651.5,1,1
"784","rhtA","b0813",34.0088346756099,746,1,1
"785","ompX","b0814",3047.80962330124,2900,1,1
"786","ybiP","b0815",15.376099404277,277.5,1,1
"787",NA,"b0816",0.0239821145227028,1,1,NA
"788","mntR","b0817",12.1098257462497,12,1,1
"789","ybiR","b0818",2.49764256086683,13.5,1,1
"790","ldtB","b0819",63.5318128694046,70,1,1
"791","ybiT","b0820",34.5976189282986,66,1,1
"792","ybiU","b0821",5.28082237394841,18.5,1,1
"793","ybiV","b0822",68.9463782485354,68,1,1
"794","ybiW","b0823",2.37773198825332,8.5,1,1
"795","ybiY","b0824",0.549168554417438,1,1,1
"796","fsaA","b0825",2.62742208905279,2.5,1,1
"797","moeB","b0826",16.3921396583594,18,1,1
"798","moeA","b0827",32.7887577212573,48.5,1,1
"799","iaaA","b0828",140.228853733139,148,1,1
"800","gsiA","b0829",75.3947034005814,136.5,1,1
"801","gsiB","b0830",26.0309164727101,68.5,1,1
"802","gsiC","b0831",4.58971127653662,26.5,1,1
"803","gsiD","b0832",7.86739538050836,19.5,1,1
"804","yliE","b0833",2.52825213016605,11,1,1
"805","yliF","b0834",0.119910572613514,3,1,1
"806","rimO","b0835",22.2337418780148,25,1,1
"807","bssR","b0836",228.669659148422,220,1,1
"808","yliI","b0837",18.2107082156324,82.5,1,1
"809","gstB","b0838",36.3768455119629,38.5,1,1
"810","dacC","b0839",50.6271103777502,80.5,1,1
"811","deoR","b0840",51.587776079403,63.5,1,1
"812","ybjG","b0841",9.2648130152758,16,1,1
"813","mdfA","b0842",9.06513673265436,13,1,1
"814","ybjH","b0843",31.0515448798684,31,1,1
"815","ybjI","b0844",23.2771981280621,26.5,1,1
"816","ybjJ","b0845",8.28996221404433,19,1,1
"817","rcdA","b0846",4.77732398934043,6.5,1,1
"818","ybjL","b0847",48.7471967608883,54.5,1,1
"819","ybjM","b0848",6.4896338849445,10,1,1
"820","grxA","b0849",5.03725353618445,11.5,1,1
"821","ybjC","b0850",34.3243619593452,37.5,1,1
"822","nfsA","b0851",27.4570913560239,29,1,1
"823","rimK","b0852",4.80342820555204,18,1,1
"824","ybjN","b0853",56.3107701065592,56.5,1,1
"825","potF","b0854",104.543281595235,111.5,1,1
"826","potG","b0855",29.2284356395235,35.5,1,1
"827","potH","b0856",3.20087073590876,5,1,1
"828","potI","b0857",7.96620366798784,9.5,1,1
"829","ybjO","b0858",6.32979512824941,7,1,1
"830","rlmC","b0859",5.41824050807696,9,1,1
"831","artJ","b0860",204.677241788057,201.5,1,1
"832","artM","b0861",12.4853152025177,51.5,1,1
"833","artQ","b0862",37.5731969242994,42.5,1,1
"834","artI","b0863",42.5064046580374,57,1,1
"835","artP","b0864",75.6455680460168,108.5,1,1
"836","ybjP","b0865",84.1995395239918,99,1,1
"837","ybjQ","b0866",42.4887520203754,52,1,1
"838","amiD","b0867",45.6669780349721,67,1,1
"839","ybjS","b0868",12.7096765872331,25.5,1,1
"840","ybjT","b0869",35.6391340547161,44,1,1
"841","ltaE","b0870",103.37389207658,107.5,1,1
"842","poxB","b0871",456.863101876172,514,1,1
"843","hcr","b0872",2.6496367074384,52.5,1,1
