insH10,b3218,JW3185,,,,,,,,,
JW2285,,,,,,,,,,,
kdsC,yrbI,yrbJ,b3198,JW3165,,,,,,,
kdgK,yhjI,b3526,JW5668,,,,,,,,
bioB,b0775,JW0758,,,,,,,,,
fadK,ydiD,b1701,JW5910,,,,,,,,
eutP,ypfD,b2461,JW2445,,,,,,,,
ettA,yjjK,b4391,JW4354,,,,,,,,
flk,div,b2321,JW2318,,,,,,,,
fliG,fla,AII.2,fla,BII,b1939,JW1923,,,,,
fliO,flaP,flbD,b1947,JW5316,,,,,,,
fucR,b2805,JW2776,,,,,,,,,
galR,b2837,JW2805,,,,,,,,,
fumC,b1611,JW1603,,,,,,,,,
zwf,b1852,JW1841,,,,,,,,,
ftsL,mraR,yabD,b0083,JW0081,,,,,,,
glgC,b3430,JW3393,,,,,,,,,
glnB,b2553,JW2537,,,,,,,,,
htpG,b0473,JW0462,,,,,,,,,
holE,b1842,JW1831,,,,,,,,,
hyfA,yffE,b2481,JW2466,,,,,,,,
hybA,b2996,JW2964,,,,,,,,,
hyfI,b2489,JW5805,,,,,,,,,
ilvH,brnP,b0078,JW0077,,,,,,,,
ilvI,b0077,JW0076,,,,,,,,,
ilvA,b3772,JW3745,,,,,,,,,
insF5,b2089,JW2073,,,,,,,,,
insH8,b2192,JW2179,,,,,,,,,
insA7,b4294,JW4254,,,,,,,,,
intR,ydaP,b1345,JW1339,,,,,,,,
insJ,b3557,JW3527,,,,,,,,,
ampD,b0110,JW0106,,,,,,,,,
agaR,yhaW,b3131,JW3100,,,,,,,,
pepN,b0932,JW0915,,,,,,,,,
avtA,b3572,JW5652,,,,,,,,,
dctA,b3528,JW3496,,,,,,,,,
dgcP,yeaP,b1794,JW5292,,,,,,,,
dmsC,b0896,JW0879,,,,,,,,,
emrB,b2686,JW2661,,,,,,,,,
tufA,b3339,JW3301,,,,,,,,,
fabZ,sefA,yaeA,b0180,JW0175,,,,,,,
flhE,b1878,JW1867,,,,,,,,,
fliA,flaD,rpoF,b1922,JW1907,,,,,,,
fliS,b1925,JW1910,,,,,,,,,
flgC,fla,FIII,flaW,b1074,JW1061,,,,,,
fimA,pilA,b4314,JW4277,,,,,,,,
fsaB,talC,yijG,b3946,JW3918,,,,,,,
hflK,hflA,b4174,JW4132,,,,,,,,
hycF,hevF,b2720,JW2690,,,,,,,,
ilvE,b3770,JW5606,,,,,,,,,
ilvX,b4669,JW3740.1,,,,,,,,,
insA4,b4516,JW0971,,,,,,,,,
JW5899,,,,,,,,,,,
insN1,b0255,JW5024,,,,,,,,,
speG,b1584,JW1576,,,,,,,,,
betI,b0313,JW0305,,,,,,,,,
ccmH,yejP,b2194,JW2182,,,,,,,,
cmoB,yecP,b1871,JW1860,,,,,,,,
glnP,b0810,JW0795,,,,,,,,,
hcr,ybjV,b0872,JW5117,,,,,,,,
hdeA,yhhC,yhiB,b3510,JW3478,,,,,,,
hdeB,yhhD,yhiC,b3509,JW5669,,,,,,,
hprR,yedW,b1969,JW5322,,,,,,,,
hpf,yhbH,b3203,JW3170,,,,,,,,
hyaE,b0976,JW0958,,,,,,,,,
hypE,b2730,JW2700,,,,,,,,,
hofN,yrfC,b3394,JW3357,,,,,,,,
hyfH,b2488,JW2473,,,,,,,,,
htpX,b1829,JW1818,,,,,,,,,
hscC,ybeW,b0650,JW0645,,,,,,,,
ihfA,hid,himA,b1712,JW1702,,,,,,,
alkB,aidD,b2212,JW2200,,,,,,,,
cecR,ybiH,b0796,JW0780,,,,,,,,
citG,ybdT,b0613,JW0605,,,,,,,,
cspC,msmB,b1823,JW1812,,,,,,,,
gltB,aspB,b3212,JW3179,,,,,,,,
gspK,yheJ,b3332,JW3294,,,,,,,,
gudX,ygcY,b2788,JW2759,,,,,,,,
hflC,hflA,b4175,JW4133,,,,,,,,
hxpA,yfbT,b2293,JW5376,,,,,,,,
hyfF,b2486,JW2471,,,,,,,,,
ansP,yncF,b1453,JW5234,,,,,,,,
eda,hga,kdgA,b1850,JW1839,,,,,,,
araA,b0062,JW0061,,,,,,,,,
atpE,papH,uncE,b3737,JW3715,,,,,,,
atpF,papF,uncF,b3736,JW3714,,,,,,,
cysB,b1275,JW1267,,,,,,,,,
dpiA,citB,criR,mpdA,b0620,JW0612,,,,,,
entF,b0586,JW0578,,,,,,,,,
exbB,b3006,JW2974,,,,,,,,,
fucA,fucC,prd,b2800,JW2771,,,,,,,
gabD,b2661,JW2636,,,,,,,,,
galU,ychD,b1236,JW1224,,,,,,,,
gdx,sugE,b4148,JW5738,,,,,,,,
hemN,yihJ,b3867,JW3838,,,,,,,,
folK,b0142,JW0138,,,,,,,,,
hscA,hsc,b2526,JW2510,,,,,,,,
hycB,hevB,b2724,JW2694,,,,,,,,
anmK,ydhH,b1640,JW1632,,,,,,,,
mrp,b2113,JW2100,,,,,,,,,
arnD,pmrJ,yfbH,b2256,JW2250,,,,,,,
artJ,b0860,JW0844,,,,,,,,,
aroC,b2329,JW2326,,,,,,,,,
epd,gapB,b2927,JW2894,,,,,,,,
ecnA,b4410,JW5737,,,,,,,,,
dnaE,polC,b0184,JW0179,,,,,,,,
elbB,elb2,yzzB,b3209,JW3176,,,,,,,
fadH,ygjL,b3081,JW3052,,,,,,,,
fklB,ytfC,b4207,JW5746,,,,,,,,
fumE,yggD,b2929,JW2896,,,,,,,,
ftsH,hflB,mrsC,std,tolZ,b3178,JW3145,,,,,
glcA,yghK,b2975,JW2942,,,,,,,,
glnD,b0167,JW0162,,,,,,,,,
grcA,yfiD,b2579,JW2563,,,,,,,,
glpG,b3424,JW5687,,,,,,,,,
acrB,acrE,b0462,JW0451,,,,,,,,
ariR,ymgB,b1166,JW1153,,,,,,,,
bcsB,yhjN,b3532,JW3500,,,,,,,,
ygbT,cas1,b2755,JW2725,,,,,,,,
cysD,b2752,JW2722,,,,,,,,,
ddpB,yddR,b1486,JW1481,,,,,,,,
ddlB,ddl,b0092,JW0090,,,,,,,,
speF,b0693,JW0680,,,,,,,,,
dusB,yhdG,b3260,JW3228,,,,,,,,
gnsA,yccL,b4517,JW0976,,,,,,,,
gmm,nudD,wcaH,yefC,b2051,JW5335,,,,,,
gntT,gntM,usgA,yhgC,b3415,JW5690,,,,,,
glpF,b3927,JW3898,,,,,,,,,
hchA,yedU,yzzC,b1967,JW1950,,,,,,,
hflX,b4173,JW4131,,,,,,,,,
croE,ymfT,b1146,JW5169,,,,,,,,
dacD,phsE,yeeC,b2010,JW5329,,,,,,,
hupA,b4000,JW3964,,,,,,,,,
degP,htrA,ptd,b0161,JW0157,,,,,,,
dsdC,b2364,JW2361,,,,,,,,,
dnaQ,mutD,b0215,JW0205,,,,,,,,
engB,yihA,b3865,JW5930,,,,,,,,
eutR,yfeG,b2437,JW2430,,,,,,,,
fabG,b1093,JW1079,,,,,,,,,
yggX,b2962,JW2929,,,,,,,,,
flgL,flaT,flaU,b1083,JW1070,,,,,,,
fliC,flaF,hag,b1923,JW1908,,,,,,,
fdoI,b3892,JW3863,,,,,,,,,
flgI,fla,FIX,flaM,b1080,JW1067,,,,,,
fiu,ybiL,b0805,JW0790,,,,,,,,
flgG,fla,FVII,flaL,b1078,JW1065,,,,,,
fixA,yaaQ,b0041,JW0040,,,,,,,,
frdB,b4153,JW4114,,,,,,,,,
fsaA,fsa,mipB,ybiZ,b0825,JW5109,,,,,,
ftsK,b0890,JW0873,,,,,,,,,
glgX,glyX,b3431,JW3394,,,,,,,,
glf,yefE,b2036,JW2021,,,,,,,,
glmU,yieA,b3730,JW3708,,,,,,,,
greA,b3181,JW3148,,,,,,,,,
gloB,yafR,b0212,JW0202,,,,,,,,
cobC,phpB,b0638,JW0633,,,,,,,,
clcB,mriT,ynfJ,b1592,JW5263,,,,,,,
clpA,lopD,b0882,JW0866,,,,,,,,
csdA,ygdJ,b2810,JW2781,,,,,,,,
crp,cap,csm,b3357,JW5702,,,,,,,
cohE,ymfK,b1145,JW1131,,,,,,,,
dicC,b1569,JW1561,,,,,,,,,
efeU,ycdN,b4490,JW5141/JW1002,b1016/b1017,,,,,,,
dnaX,dnaZ,dnaZX,b0470,JW0459,,,,,,,
elaD,b2269,JW5840,,,,,,,,,
elyC,ycbC,b0920,JW0903,,,,,,,,
fhuB,b0153,JW0149,,,,,,,,,
fis,b3261,JW3229,,,,,,,,,
fdhD,b3895,JW3866,,,,,,,,,
frdC,b4152,JW4113,,,,,,,,,
fumA,b1612,JW1604,,,,,,,,,
fucP,b2801,JW2772,,,,,,,,,
gatZ,b2095,JW2082,,,,,,,,,
frlC,yhfO,yhfP,b4474,JW5699,,,,,,,
gatD,b2091,JW2075,,,,,,,,,
glpB,b2242,JW2236,,,,,,,,,
glnH,b0811,JW0796,,,,,,,,,
aaeA,yhcQ,b3241,JW3210,,,,,,,,
ybbW,glxB2,b0511,JW0499,,,,,,,,
abrB,ybgN,b0715,JW5097,ECK0704,,,,,,,
alaA,yfbQ,b2290,JW2287,,,,,,,,
ampC,ampA,b4150,JW4111,,,,,,,,
pepA,carP,xerB,b4260,JW4217,,,,,,,
acrF,envD,b3266,JW3234,,,,,,,,
arsR,arsE,b3501,JW3468,,,,,,,,
btsS,yehU,b2126,JW5353,,,,,,,,
bioD2,ynfK,b1593,JW5264,,,,,,,,
coaA,panK,rts,b3974,JW3942,,,,,,,
cspB,b1557,JW1549,,,,,,,,,
cyaA,cya,b3806,JW3778,,,,,,,,
cydB,cyd-2,b0734,JW0723,,,,,,,,
cynR,b0338,JW5894,,,,,,,,,
cusB,ylcD,b0574,JW0563,,,,,,,,
dcuS,yjdH,b4125,JW4086,,,,,,,,
gmd,yefA,yefN,b2053,JW2038,,,,,,,
artM,b0861,JW0845,,,,,,,,,
dnaA,b3702,JW3679,,,,,,,,,
dgcC,adrA,yaiC,b0385,JW0376,,,,,,,
epmA,genX,poxA,yjeA,b4155,JW4116,,,,,,
fabD,tfpA,b1092,JW1078,,,,,,,,
xseA,b2509,JW2493,,,,,,,,,
eutJ,yffW,b2454,JW2438,,,,,,,,
fliH,fla,AII.3,fla,BIII,b1940,JW1924,,,,,
fliR,flaP,b1950,JW1934,,,,,,,,
fepE,b0587,JW0579,,,,,,,,,
fepA,fep,feuB,b0584,JW5086,,,,,,,
fimH,b4320,JW4283,,,,,,,,,
fur,b0683,JW0669,,,,,,,,,
frmA,adhC,b0356,JW0347,,,,,,,,
gadE,yhiE,yhiT,b3512,JW3480,,,,,,,
ybdK,b0581,JW0570,,,,,,,,,
glpE,b3425,JW3388,,,,,,,,,
gltL,b0652,JW0647,,,,,,,,,
hcp,ybjW,b0873,JW0857,,,,,,,,
yfhM,b2520,JW2504,,,,,,,,,
alsK,yjcT,b4084,JW5724,,,,,,,,
alr,b4053,JW4013,,,,,,,,,
aqpZ,bniP,b0875,JW0859,,,,,,,,
erpA,yadR,b0156,JW0152,,,,,,,,
fliZ,yedH,b1921,JW1906,,,,,,,,
fixC,yaaS,b0043,JW0042,,,,,,,,
fnr,nirR,b1334,JW1328,,,,,,,,
fliM,cheC2,fla,AII,fla,QII,b1945,JW1929,,,,
fes,b0585,JW0576,,,,,,,,,
gadW,yhiW,b3515,JW3483,,,,,,,,
ghxP,yjcD,b4064,JW4025,,,,,,,,
gpsA,b3608,JW3583,,,,,,,,,
pflD,yijL,b3951,JW3923,,,,,,,,
ccmB,yejV,b2200,JW2188,,,,,,,,
can,cynT2,yadF,b0126,JW0122,,,,,,,
cra,fruC,fruR,shl,b0080,JW0078,,,,,,
cyoB,b0431,JW0421,,,,,,,,,
gcvR,yffD,b2479,JW2464,,,,,,,,
ghoT,yjdO,b4559,JW5732,,,,,,,,
ghxQ,ygfQ,ygfR,b4464,JW5467,,,,,,,
glsA1,ybaS,b0485,JW0474,,,,,,,,
gltP,b4077,JW4038,,,,,,,,,
grxD,ydhD,b1654,JW1646,,,,,,,,
gltF,b3214,JW3181,,,,,,,,,
gsiC,yliC,b0831,JW0815,,,,,,,,
hdfR,pssR,yifA,yifD,b4480,JW5607,,,,,,
dlsT,yhaO,b3110,JW5519,,,,,,,,
emrY,b2367,JW2364,,,,,,,,,
envC,yibP,b3613,JW5646,,,,,,,,
gpmI,pgmI,yibO,b3612,JW3587,,,,,,,
glrK,yfhK,b2556,JW5407,,,,,,,,
gltS,gltC,b3653,JW3628,,,,,,,,
allS,glxA1,ybbS,b0504,JW0492,,,,,,,
pepP,b2908,JW2876,,,,,,,,,
aslB,atsB,b3800,JW5594,,,,,,,,
yfjU,JW2619,,,,,,,,,,
astA,ydjV,b1747,JW1736,,,,,,,,
aroP,b0112,JW0108,,,,,,,,,
def,fms,b3287,JW3248,,,,,,,,
dnaJ,groP,b0015,JW0014,,,,,,,,
fabA,b0954,JW0937,,,,,,,,,
fdnG,b1474,JW1470,,,,,,,,,
fhuF,yjjS,b4367,JW4331,,,,,,,,
fhuA,tonA,b0150,JW0146,,,,,,,,
fpr,mvrA,b3924,JW3895,,,,,,,,
fic,b3361,JW3324,,,,,,,,,
fimB,b4312,JW4275,,,,,,,,,
fhuE,b1102,JW1088,,,,,,,,,
frmR,yaiN,b0357,JW0348,,,,,,,,
ftsY,b3464,JW3429,,,,,,,,,
ftsN,msgA,b3933,JW3904,,,,,,,,
mutM,fpg,b3635,JW3610,,,,,,,,
glgS,scoR,b3049,JW3021,,,,,,,,
gfcA,ymcD,b0987,JW5133,,,,,,,,
deoC,dra,thyR,b4381,JW4344,,,,,,,
dgt,b0160,JW0156,,,,,,,,,
elfC,ycbS,b0940,JW0923,,,,,,,,
entS,ybdA,b0591,JW0583,,,,,,,,
fadR,oleR,thdB,b1187,JW1176,,,,,,,
flhA,b1879,JW1868,,,,,,,,,
fliK,flaE,flaR,b1943,JW1927,,,,,,,
galF,wcaN,b2042,JW2027,,,,,,,,
frlB,yhfN,b3371,JW5700,,,,,,,,
arnF,pmrM,yfbJ,b2258,JW5373,,,,,,,
cspD,cspH,ybjA,b0880,JW0864,,,,,,,
eamB,yfiK,b2578,JW2562,,,,,,,,
ecpE,matF,yagV,b0289,JW5030,,,,,,,
dppA,b3544,JW3513,,,,,,,,,
eaeH,b0297,JW0291,,,,,,,,,
dsbC,xprA,b2893,JW2861,,,,,,,,
dsbA,dsf,ppfA,b3860,JW3832,,,,,,,
entB,entG,b0595,JW0587,,,,,,,,
exbD,b3005,JW2973,,,,,,,,,
fadL,ttr,b2344,JW2341,,,,,,,,
fdrA,ylbD,b0518,JW0506,,,,,,,,
fepG,b0589,JW0581,,,,,,,,,
fldB,b2895,JW2863,,,,,,,,,
fumB,b4122,JW4083,,,,,,,,,
frsA,yafA,b0239,JW0229,,,,,,,,
gcvA,b2808,JW2779,,,,,,,,,
grxC,yibM,b3610,JW3585,,,,,,,,
acpT,yhhU,b3475,JW3440,,,,,,,,
dcuR,yjdG,b4124,JW4085,,,,,,,,
decR,ybaO,b0447,JW0437,,,,,,,,
gadA,gadS,b3517,JW3485,,,,,,,,
dgoR,yidW,b4479,JW5627,,,,,,,,
dmlR,yeaT,b1799,JW1788,,,,,,,,
dhaK,ycgT,b1200,JW5187,,,,,,,,
dsbB,roxB,ycgA,b1185,JW5182,,,,,,,
entC,b0593,JW0585,,,,,,,,,
fabR,yijC,b3963,JW3935,,,,,,,,
fecI,b4293,JW4253,,,,,,,,,
flgK,flaS,flaW,b1082,JW1069,,,,,,,
flgJ,fla,FX,flaZ,b1081,JW1068,,,,,,
fkpA,yzzS,b3347,JW3309,,,,,,,,
feoC,yhgG,b3410,JW3373,,,,,,,,
feoA,b3408,JW3371,,,,,,,,,
fbpC,afuC,yagC,b0262,JW0254,,,,,,,
frdD,b4151,JW4112,,,,,,,,,
gabT,b2662,JW2637,,,,,,,,,
apaH,b0049,JW0048,,,,,,,,,
dcuA,genA,b4138,JW5735,,,,,,,,
dmsD,ynfI,b1591,JW5262,,,,,,,,
lpdA,lpd,b0116,JW0112,,,,,,,,
dsrB,b1952,JW1936,,,,,,,,,
dpiB,citA,mpdB,ybeP,b0619,JW0611,,,,,,
fecR,b4292,JW4252,,,,,,,,,
fimG,b4319,JW4282,,,,,,,,,
gatY,yegF,b2096,JW5343,,,,,,,,
fsr,b0479,JW0468,,,,,,,,,
pgi,b4025,JW3985,,,,,,,,,
ftsQ,b0093,JW0091,,,,,,,,,
ycjM,ggaP,b1309,JW1302,,,,,,,,
glcF,gox,yghL,b4467,JW5486,,,,,,,
glmM,mrsA,yhbF,b3176,JW3143,,,,,,,
ahpC,b0605,JW0598,,,,,,,,,
acpP,b1094,JW1080,,,,,,,,,
dgcM,ydaM,b1341,JW5206,,,,,,,,
djlA,yabH,b0055,JW0054,,,,,,,,
dtpA,tppB,ydgR,b1634,JW1626,,,,,,,
dtpB,yhiP,b3496,JW3463,,,,,,,,
endA,b2945,JW2912,,,,,,,,,
nei,b0714,JW0704,,,,,,,,,
elaB,yfbD,b2266,JW2261,,,,,,,,
eutK,yffI,b2438,JW2431,,,,,,,,
fdx,b2525,JW2509,,,,,,,,,
focB,b2492,JW2477,,,,,,,,,
fliJ,flaO,flaS,b1942,JW1926,,,,,,,
fliP,flaR,b1948,JW1932,,,,,,,,
gabP,b2663,JW2638,,,,,,,,,
galS,b2151,JW2138,,,,,,,,,
ftnA,ftn,gen-165,rsgA,b1905,JW1893,,,,,,
aroM,b0390,JW0381,,,,,,,,,
hupB,hopD,b0440,JW0430,,,,,,,,
gdhA,b1761,JW1750,,,,,,,,,
dgcQ,yedQ,b1956,JW5832,,,,,,,,
ysgA,b3830,JW5853,,,,,,,,,
emrD,yicQ,b3673,JW5634,,,,,,,,
entA,b0596,JW0588,,,,,,,,,
evgS,b2370,JW2367,,,,,,,,,
eutS,ypfE,b2462,JW2446,,,,,,,,
etk,yccC,b0981,JW0964,,,,,,,,
etp,yccY,b0982,JW5132,,,,,,,,
fepB,b0592,JW0584,,,,,,,,,
fdnI,b1476,JW1472,,,,,,,,,
galP,b2943,JW2910,,,,,,,,,
frvR,yiiH,b3897,JW3868,,,,,,,,
frvX,yiiI,b3898,JW3869,,,,,,,,
garL,yhaF,b3126,JW3095,,,,,,,,
aldB,yiaX,b3588,JW3561,,,,,,,,
adeQ,yicO,b3664,JW5636,,,,,,,,
cyoA,b0432,JW0422,,,,,,,,,
cyoC,b0430,JW0420,,,,,,,,,
dinG,rarB,b0799,JW0784,,,,,,,,
hemE,b3997,JW3961,,,,,,,,,
ndh,b1109,JW1095,,,,,,,,,
dld,b2133,JW2121,,,,,,,,,
ebgC,b3077,JW3048,,,,,,,,,
dxs,yajP,b0420,JW0410,,,,,,,,
dut,dnaS,sof,b3640,JW3615,,,,,,,
dnaN,b3701,JW3678,,,,,,,,,
dinB,dinP,b0231,JW0221,,,,,,,,
emtA,mltE,sltZ,ycgP,b1193,JW5821,,,,,,
envR,yhdK,b3264,JW3232,,,,,,,,
entE,b0594,JW0586,,,,,,,,,
btuB,bfe,cer,dcrC,b3966,JW3938,,,,,,
uidA,gurA,gusA,b1617,JW1609,,,,,,,
bglH,yieC,b3720,JW3698,,,,,,,,
blc,yjeL,b4149,JW4110,,,,,,,,
bglJ,yjjR,b4366,JW5955,,,,,,,,
bssS,yceP,b1060,JW5152,,,,,,,,
bsmA,yjfO,b4189,JW5743,,,,,,,,
caiD,yaaL,b0036,JW0035,,,,,,,,
citE,ybdW,b0616,JW0608,,,,,,,,
cueO,yacK,b0123,JW0119,,,,,,,,
cusR,ylcA,b0571,JW0560,,,,,,,,
cysZ,b2413,JW2406,,,,,,,,,
cysW,b2423,JW2416,,,,,,,,,
dacC,b0839,JW0823,,,,,,,,,
tatC,mttB,yigU,yigV,b3839,JW3815,,,,,,
tadA,yfhC,b2559,JW2543,,,,,,,,
tolQ,fii,b0737,JW0727,,,,,,,,
thiD,thiJ,b2103,JW2090,,,,,,,,
trkH,b3849,JW5576,,,,,,,,,
tusA,sirA,yhhP,b3470,JW3435,,,,,,,
tus,tau,b1610,JW1602,,,,,,,,
tolC,colE1-i,mtcB,mukA,refI,toc,weeA,b3035,JW5503,,,
trkG,b1363,JW1358,,,,,,,,,
truB,yhbA,b3166,JW3135,,,,,,,,
sgrT,b4662,JW0068.1,,,,,,,,,
sdhA,b0723,JW0713,,,,,,,,,
ssuB,ycbE,b0933,JW0916,,,,,,,,
stfR,ynaB,b1372,JW1366,,,,,,,,
leuS,b0642,JW0637,,,,,,,,,
tdh,b3616,JW3591,,,,,,,,,
ttdA,ygjA,b3061,JW3033,,,,,,,,
ttdT,ygjC,ygjE,b3063,JW3035,,,,,,,
ytfQ,b4227,JW4186,,,,,,,,,
ytfK,b4217,JW5749,,,,,,,,,
yqgF,ruvX,b2949,JW2916,,,,,,,,
yqcA,b2790,JW2761,,,,,,,,,
ulaE,sgaU,yjfW,b4197,JW4155,,,,,,,
ugpQ,b3449,JW3414,,,,,,,,,
wcaC,b2057,JW2042,,,,,,,,,
xylG,b3567,JW3539,,,,,,,,,
wzb,b2061,JW2046,,,,,,,,,
yshB,b4686,JW3839.1,,,,,,,,,
zntA,yhhO,b3469,JW3434,,,,,,,,
zur,yjbK,b4046,JW5714,,,,,,,,
ytfT,b4230,JW5753,,,,,,,,,
yeaD,yzzQ,b1780,JW1769,,,,,,,,
yafN,b0232,JW0222,,,,,,,,,
ybhL,b0786,JW0769,,,,,,,,,
yeaL,b1789,JW1778,,,,,,,,,
yafW,b0246,JW0235,,,,,,,,,
yagH,b0271,JW0264,,,,,,,,,
ybhQ,b0791,JW0774,,,,,,,,,
yahF,b0320,JW0312,,,,,,,,,
yccJ,b1003,JW0988,,,,,,,,,
ybiT,b0820,JW0804,,,,,,,,,
yagE,b0268,JW0261,,,,,,,,,
yahK,b0325,JW0317,,,,,,,,,
ybjC,b0850,JW0834,,,,,,,,,
yecJ,b4537,JW1891,,,,,,,,,
ybjJ,b0845,JW0829,,,,,,,,,
yecM,yecL,b1875,JW5309,,,,,,,,
yajI,b0412,JW5056,,,,,,,,,
yecR,b1904,JW1892,,,,,,,,,
yajO,b0419,JW0409,,,,,,,,,
yajQ,b0426,JW5058,,,,,,,,,
ydiY,b1722,JW1711,,,,,,,,,
yceQ,b1085,JW5154,,,,,,,,,
ydjH,b1772,JW5289,,,,,,,,,
ydjL,b1776,JW1765,,,,,,,,,
yejA,b2177,JW2165,,,,,,,,,
ydcZ,b1447,JW1442,,,,,,,,,
ydcK,b1428,JW1424,,,,,,,,,
yejG,b2181,JW2169,,,,,,,,,
yeeT,b2003,JW1985,,,,,,,,,
ydfB,b1572,JW1564,,,,,,,,,
ydfZ,b1541,JW1534,,,,,,,,,
ycgZ,b1164,JW1151,,,,,,,,,
ydhR,b1667,JW1657,,,,,,,,,
ybaQ,b0483,JW0472,,,,,,,,,
ycjX,b1321,JW1314,,,,,,,,,
ybcK,b0544,JW0532,,,,,,,,,
ycjO,b1311,JW1304,,,,,,,,,
yhaC,b3121,JW3092,,,,,,,,,
ybdL,b0600,JW0593,,,,,,,,,
ygiQ,ygiR,b4469,JW5501,,,,,,,,
ymfA,b1122,JW5164,,,,,,,,,
ygcO,b2767,JW2737,,,,,,,,,
ypjK,b2635,JW5888,,,,,,,,,
ygcW,b2774,JW5443,,,,,,,,,
yjbE,b4026,JW3986,,,,,,,,,
yjfK,b4183,JW4141,,,,,,,,,
yneJ,b1526,JW1519,,,,,,,,,
yjeO,b4158,JW4119,,,,,,,,,
ymfS,b1155,JW5171,,,,,,,,,
yicS,b4555,JW5965,,,,,,,,,
yjgR,b4263,JW4220,,,,,,,,,
yjgM,b4256,JW5758,,,,,,,,,
yjhP,b4306,JW4268,,,,,,,,,
ynfH,b1590,JW5261,,,,,,,,,
yghO,b2981,JW5848,,,,,,,,,
yfgD,b2495,JW2480,,,,,,,,,
yjiM,b4335,JW5786,,,,,,,,,
ynfG,b1589,JW1581,,,,,,,,,
yhdV,b3267,JW3235,,,,,,,,,
yihY,b3886,JW3857,b2268,,,,,,,,
yoeF,b4538,JW5328,,,,,,,,,
yfbP,b2275,JW2270,,,,,,,,,
yiiM,b3910,JW5559,,,,,,,,,
yidP,b3684,JW3661,,,,,,,,,
yidK,b3679,JW3655,,,,,,,,,
yhiI,b3487,JW3454,,,,,,,,,
ykiA,b0392,JW0383,,,,,,,,,
yhiJ,b3488,JW3455,,,,,,,,,
yigZ,b3848,JW5577,,,,,,,,,
yoaC,b1810,JW5296,,,,,,,,,
yniB,b1726,JW1715,,,,,,,,,
yfcQ,b2334,JW2331,,,,,,,,,
yfdO,oweS,b2358,JW2355,,,,,,,,
yrbN,b4685,JW5531.1,,,,,,,,,
yqiA,yzzI,b3031,JW2999,,,,,,,,
xisE,vxis,ymfG,b1141,JW1127,,,,,,,
xylE,b4031,JW3991,,,,,,,,,
wcaF,b2054,JW2039,,,,,,,,,
wecE,rffA,yifI,b3791,JW3765,,,,,,,
wzc,b2060,JW2045,,,,,,,,,
wbbI,yefG,b2034,JW2019,,,,,,,,
yqeB,b2875,JW2843,,,,,,,,,
ynbC,b1410,JW1407,,,,,,,,,
yqcG,b4682,JW2748.1,,,,,,,,,
yojI,yojJ,b2211,JW2199,,,,,,,,
yidH,b3676,JW3652,,,,,,,,,
yhfS,b3376,JW3339,,,,,,,,,
ykgE,b0306,JW5041,,,,,,,,,
yqaA,b2689,JW2664,,,,,,,,,
yoaJ,b4675,JW5292.2,,,,,,,,,
yhjC,b3521,JW3489,,,,,,,,,
yfdV,b2372,JW2369,,,,,,,,,
yrbG,b3196,JW3163,,,,,,,,,
zntB,ydaN,b1342,JW1336,,,,,,,,
skp,hlpA,ompH,b0178,JW0173,,,,,,,
sixA,yfcW,b2340,JW2337,,,,,,,,
syd,ydr,b2793,JW2764,,,,,,,,
metG,b2114,JW2101,,,,,,,,,
thiL,b0417,JW0407,,,,,,,,,
ybfD,b0706,JW0696,,,,,,,,,
yaeP,b4406,JW0185,,,,,,,,,
yaeH,b0163,JW0159,,,,,,,,,
ycaK,b0901,JW0884,,,,,,,,,
yafP,b0234,JW0224,,,,,,,,,
yagJ,b0276,JW0270,,,,,,,,,
yahE,b0319,JW0311,,,,,,,,,
ybiU,b0821,JW0805,,,,,,,,,
yceA,b1055,JW1042,,,,,,,,,
yahN,b0328,JW0320,,,,,,,,,
ydiS,b1699,JW1689,,,,,,,,,
yaaY,b0024,JW5003,,,,,,,,,
ydfE,b1577,JW1568,,,,,,,,,
yehW,b2128,JW2116,,,,,,,,,
ydhK,b1645,JW1637,,,,,,,,,
ybeT,b0647,JW0642,,,,,,,,,
ybeL,b0643,JW0638,,,,,,,,,
ycjW,b1320,JW1313,,,,,,,,,
ypdE,b2384,JW2381,,,,,,,,,
ycjP,b1312,JW1305,,,,,,,,,
yhaL,b3107,JW5517,,,,,,,,,
yhbP,b3154,JW3123,,,,,,,,,
ymdF,b4518,JW5136,,,,,,,,,
yjbG,b4028,JW3988,,,,,,,,,
yphA,b2543,JW2527,,,,,,,,,
ygiN,b3029,JW2997,,,,,,,,,
yjbL,b4047,JW4007,,,,,,,,,
yicC,b3644,JW3619,,,,,,,,,
ymfI,b1143,JW5168,,,,,,,,,
ygeP,b2862,JW2831,,,,,,,,,
yjdM,phnA,b4108,JW4069,,,,,,,,
ylbH,b0499,JW0488,,,,,,,,,
yqcE,yqcF,b2775,JW2746,,,,,,,,
yfiM,b2586,JW2570,,,,,,,,,
yiaT,b3584,JW3556,,,,,,,,,
yqfE,b2915,JW2882,,,,,,,,,
yqfA,b2899,JW2867,,,,,,,,,
yhdJ,b3262,JW5543,,,,,,,,,
yrhA,b3443,JW5864,,,,,,,,,
yrbL,b3207,JW3174,,,,,,,,,
ydhI,b1643,JW1635,,,,,,,,,
ytfE,b4209,JW4167,,,,,,,,,
ykfH,b4504,JW5956,,,,,,,,,
yhhT,b3474,JW5680,,,,,,,,,
yfcA,b2327,JW2324,,,,,,,,,
